id,date,bus_route_id,in_out,station_code,station_name,latitude,longitude,ride6,ride7,ride8,ride9,ride10,ride11,off6,off7,off8,off9,off10,off11,ride18,지번주소,si,city,dong,road_addr,weather_addr,temperature,precipitation,bus_interval,date_day,date_dayofweek,date_dayofname,weekday,weekend,holiday,typhoon,in_,out,ride67,ride89,ride1011,off67,off89,off1011,ride_sum,off_sum,bus_route_id_sum,bus_route_id_all_sum
2360,2019-09-01,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,23.3,26.1,6.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,125
2427,2019-09-01,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,23.3,26.1,58.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4,125
2498,2019-09-01,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,23.3,26.1,120.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4,125
3733,2019-09-01,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,23.3,26.1,57.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,4,125
14055,2019-09-02,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,25.7,62.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,6,125
14121,2019-09-02,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,25.7,6.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6,125
14197,2019-09-02,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,25.7,58.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,125
14278,2019-09-02,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,25.7,120.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,125
21859,2019-09-02,29380000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,25.7,999.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6,125
21995,2019-09-02,29490000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,25.7,59.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6,125
29123,2019-09-03,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.8,13.9,62.0,3,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,4,125
29274,2019-09-03,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.8,13.9,58.0,3,1,Tuesday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4,125
29359,2019-09-03,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.8,13.9,120.0,3,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,125
31013,2019-09-03,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.8,13.9,57.0,3,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,125
44509,2019-09-04,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.7,43.0,62.0,4,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4,125
44576,2019-09-04,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.7,43.0,6.0,4,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,125
44659,2019-09-04,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.7,43.0,58.0,4,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4,125
46332,2019-09-04,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.7,43.0,57.0,4,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4,125
59358,2019-09-05,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,7.0,62.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6,125
59431,2019-09-05,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,7.0,6.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,125
59510,2019-09-05,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,7.0,58.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,6,125
59593,2019-09-05,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,7.0,120.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,125
61258,2019-09-05,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,7.0,57.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,6,125
67697,2019-09-05,29490000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,7.0,59.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,125
75029,2019-09-06,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.8,68.8,62.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,4,125
75109,2019-09-06,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.8,68.8,6.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,125
75173,2019-09-06,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.8,68.8,58.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,125
76889,2019-09-06,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.8,68.8,57.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,4,125
89782,2019-09-07,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.6,34.3,6.0,7,5,Saturday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3,125
89854,2019-09-07,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.6,34.3,58.0,7,5,Saturday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3,125
91116,2019-09-07,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.6,34.3,57.0,7,5,Saturday,0.0,1.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3,125
100250,2019-09-08,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.5,19.0,62.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,125
100312,2019-09-08,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.5,19.0,6.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,125
100385,2019-09-08,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.5,19.0,58.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,5,125
100456,2019-09-08,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.5,19.0,120.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,125
101665,2019-09-08,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.5,19.0,57.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,125
112193,2019-09-09,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,24.7,62.0,9,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4,125
112329,2019-09-09,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,24.7,58.0,9,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4,125
114062,2019-09-09,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,24.7,57.0,9,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,125
120362,2019-09-09,29490000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.2,24.7,59.0,9,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,125
127570,2019-09-10,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.0,0.0,62.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,5,125
127638,2019-09-10,23160000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.0,0.0,6.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,125
127717,2019-09-10,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.0,0.0,58.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,6.0,5,125
127804,2019-09-10,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.0,0.0,120.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5,125
129525,2019-09-10,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,27.0,0.0,57.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5,125
143520,2019-09-11,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.0,5.0,62.0,11,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,4,125
143667,2019-09-11,23180000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.0,5.0,58.0,11,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4,125
143745,2019-09-11,23200000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.0,5.0,120.0,11,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4,125
145367,2019-09-11,23700000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,26.0,5.0,57.0,11,2,Wednesday,1.0,0.0,0,0,1,0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,4,125
158518,2019-09-12,23140000,시내,1484,제주삼양동유적,33.52294000000001,126.58675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 삼양이동 2184-1,제주시,제주시,삼양이동,선사로,제주,24.1,0.6,62.0,12,3,Thursday,1.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,125
