id,date,bus_route_id,in_out,station_code,station_name,latitude,longitude,ride6,ride7,ride8,ride9,ride10,ride11,off6,off7,off8,off9,off10,off11,ride18,지번주소,si,city,dong,road_addr,weather_addr,temperature,precipitation,bus_interval,date_day,date_dayofweek,date_dayofname,weekday,weekend,holiday,typhoon,in_,out,ride67,ride89,ride1011,off67,off89,off1011,ride_sum,off_sum,bus_route_id_sum,bus_route_id_all_sum
4253,2019-09-01,24120000,시내,2981,용담어린이집,33.51171,126.50548,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,23.3,26.1,58.0,1,6,Sunday,0.0,1.0,0,0,1,0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,4,156
4336,2019-09-01,24180000,시내,2981,용담어린이집,33.51171,126.50548,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,23.3,26.1,74.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,4,156
4457,2019-09-01,24210000,시내,2981,용담어린이집,33.51171,126.50548,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,23.3,26.1,67.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,2.0,6.0,0.0,1.0,3.0,8.0,4.0,4,156
8970,2019-09-01,30230000,시내,2981,용담어린이집,33.51171,126.50548,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,23.3,26.1,76.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,7.0,4.0,0.0,0.0,0.0,11.0,0.0,4,156
16489,2019-09-02,24120000,시내,2981,용담어린이집,33.51171,126.50548,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,24.1,25.7,58.0,2,0,Monday,1.0,0.0,0,0,1,0,4.0,6.0,1.0,0.0,1.0,1.0,11.0,2.0,6,156
16580,2019-09-02,24180000,시내,2981,용담어린이집,33.51171,126.50548,0.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,24.1,25.7,74.0,2,0,Monday,1.0,0.0,0,0,1,0,4.0,3.0,3.0,2.0,1.0,1.0,10.0,4.0,6,156
16702,2019-09-02,24210000,시내,2981,용담어린이집,33.51171,126.50548,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,24.1,25.7,67.0,2,0,Monday,1.0,0.0,0,0,1,0,3.0,4.0,2.0,0.0,0.0,0.0,9.0,0.0,6,156
16757,2019-09-02,24220000,시내,2981,용담어린이집,33.51171,126.50548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,24.1,25.7,83.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,156
22997,2019-09-02,30230000,시내,2981,용담어린이집,33.51171,126.50548,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,24.1,25.7,76.0,2,0,Monday,1.0,0.0,0,0,1,0,4.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,6,156
23811,2019-09-02,31240000,시내,2981,용담어린이집,33.51171,126.50548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 용담이동 608-40,제주시,제주시,용담이동,성화로,제주,24.1,25.7,999.0,2,0,Monday,1.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,156
