id,date,bus_route_id,in_out,station_code,station_name,latitude,longitude,ride6,ride7,ride8,ride9,ride10,ride11,off6,off7,off8,off9,off10,off11,ride18,지번주소,si,city,dong,road_addr,weather_addr,temperature,precipitation,bus_interval,date_day,date_dayofweek,date_dayofname,weekday,weekend,holiday,typhoon,in_,out,ride67,ride89,ride1011,off67,off89,off1011,ride_sum,off_sum,bus_route_id_sum,bus_route_id_all_sum
1070,2019-09-01,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,22.8,25.5,72.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,34
27780,2019-09-03,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,24.9,34.4,72.0,3,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1,34
43187,2019-09-04,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,24.7,15.5,72.0,4,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1,34
57981,2019-09-05,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,25.5,41.9,72.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1,34
73680,2019-09-06,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,26.6,43.7,72.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,34
79355,2019-09-06,27160000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,26.6,43.7,94.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2,34
88588,2019-09-07,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,25.9,2.7,72.0,7,5,Saturday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,34
99033,2019-09-08,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,23.5,30.3,72.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,34
110860,2019-09-09,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,26.2,3.5,72.0,9,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,34
126176,2019-09-10,22470000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,26.4,0.0,72.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2,34
132054,2019-09-10,27160000,시내,1630,메이즈랜드,33.49068,126.79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,제주특별자치도 제주시 구좌읍 한동리 4458-1,제주시,구좌읍,한동리,비자림로,성산,26.4,0.0,94.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2,34
