id,date,bus_route_id,in_out,station_code,station_name,latitude,longitude,ride6,ride7,ride8,ride9,ride10,ride11,off6,off7,off8,off9,off10,off11,ride18,지번주소,si,city,dong,road_addr,weather_addr,temperature,precipitation,bus_interval,date_day,date_dayofweek,date_dayofname,weekday,weekend,holiday,typhoon,in_,out,ride67,ride89,ride1011,off67,off89,off1011,ride_sum,off_sum,bus_route_id_sum,bus_route_id_all_sum
824,2019-09-01,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.3,26.1,77.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2,55
1242,2019-09-01,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.3,26.1,25.0,1,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2,55
12354,2019-09-02,22210000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.1,25.7,87.0,2,0,Monday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,55
27989,2019-09-03,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.8,13.9,25.0,3,1,Tuesday,1.0,0.0,0,0,1,0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1,55
58194,2019-09-05,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.2,7.0,25.0,5,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,55
73254,2019-09-06,22210000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.8,68.8,87.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5,55
73405,2019-09-06,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.8,68.8,77.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,55
73874,2019-09-06,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.8,68.8,25.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,5,55
82380,2019-09-06,28920000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.8,68.8,75.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,55
87402,2019-09-06,32500000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.8,68.8,89.0,6,4,Friday,0.0,1.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,55
88738,2019-09-07,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,27.6,34.3,25.0,7,5,Saturday,0.0,1.0,0,1,1,0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,1,55
99196,2019-09-08,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.5,19.0,25.0,8,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1,55
111059,2019-09-09,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.2,24.7,25.0,9,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,55
126389,2019-09-10,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,27.0,0.0,25.0,10,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,1,55
142338,2019-09-11,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.0,5.0,25.0,11,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2,55
155853,2019-09-11,32500000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,26.0,5.0,89.0,11,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,55
156977,2019-09-12,22210000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.1,0.6,87.0,12,3,Thursday,1.0,0.0,1,0,1,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3,55
157104,2019-09-12,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.1,0.6,77.0,12,3,Thursday,1.0,0.0,1,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3,55
157485,2019-09-12,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.1,0.6,25.0,12,3,Thursday,1.0,0.0,1,0,1,0,0.0,3.0,12.0,0.0,0.0,1.0,15.0,1.0,3,55
168287,2019-09-13,22210000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.0,0.0,87.0,13,4,Friday,0.0,1.0,1,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4,55
168405,2019-09-13,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.0,0.0,77.0,13,4,Friday,0.0,1.0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,55
168721,2019-09-13,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,1.0,3.0,4.0,7.0,14.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.0,0.0,25.0,13,4,Friday,0.0,1.0,1,0,1,0,1.0,7.0,21.0,1.0,3.0,2.0,29.0,6.0,4,55
176181,2019-09-13,32480000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.0,0.0,38.0,13,4,Friday,0.0,1.0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,55
177586,2019-09-14,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,6.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.3,0.0,25.0,14,5,Saturday,0.0,1.0,1,0,1,0,0.0,7.0,20.0,0.0,1.0,0.0,27.0,1.0,1,55
187805,2019-09-15,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.6,0.0,77.0,15,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3,55
188205,2019-09-15,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.6,0.0,25.0,15,6,Sunday,0.0,1.0,0,0,1,0,0.0,3.0,8.0,0.0,1.0,3.0,11.0,4.0,3,55
197937,2019-09-15,32500000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.6,0.0,89.0,15,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,55
199087,2019-09-16,22210000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.6,0.0,87.0,16,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3,55
199730,2019-09-16,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.6,0.0,25.0,16,0,Monday,1.0,0.0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3,55
208419,2019-09-16,28920000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.6,0.0,75.0,16,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3,55
214940,2019-09-17,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.8,0.0,77.0,17,1,Tuesday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,55
215447,2019-09-17,22530000,시내,143,양지(추모)공원,33.43865,126.57652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.8,0.0,25.0,17,1,Tuesday,1.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2,55
230946,2019-09-18,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.3,0.0,77.0,18,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,55
231465,2019-09-18,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.3,0.0,25.0,18,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4,55
240195,2019-09-18,28920000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.3,0.0,75.0,18,2,Wednesday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,55
242952,2019-09-18,31330000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.3,0.0,4.0,18,2,Wednesday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,55
246655,2019-09-19,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,22.8,0.0,77.0,19,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,55
247172,2019-09-19,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,22.8,0.0,25.0,19,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,55
255968,2019-09-19,28920000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,22.8,0.0,75.0,19,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,55
261234,2019-09-19,32500000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,22.8,0.0,89.0,19,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,55
263188,2019-09-20,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,22.5,0.0,25.0,20,4,Friday,0.0,1.0,0,0,1,0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1,55
285227,2019-09-21,28920000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,20.5,156.0,75.0,21,5,Saturday,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2,55
288719,2019-09-21,32500000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,20.5,156.0,89.0,21,5,Saturday,0.0,1.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,55
296560,2019-09-23,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,21.0,0.0,25.0,23,0,Monday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,55
311746,2019-09-24,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,20.4,0.0,77.0,24,1,Tuesday,1.0,0.0,0,0,1,0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,2,55
312274,2019-09-24,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,20.4,0.0,25.0,24,1,Tuesday,1.0,0.0,0,0,1,0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,2,55
328202,2019-09-25,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,21.8,0.0,25.0,25,2,Wednesday,1.0,0.0,0,0,1,0,0.0,1.0,5.0,0.0,1.0,0.0,6.0,1.0,1,55
343521,2019-09-26,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.8,1.0,77.0,26,3,Thursday,1.0,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,55
344024,2019-09-26,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.8,1.0,25.0,26,3,Thursday,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,55
359914,2019-09-27,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.8,36.0,25.0,27,4,Friday,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,55
388709,2019-09-29,22530000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.1,0.0,25.0,29,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2,55
395648,2019-09-29,28920000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,24.1,0.0,75.0,29,6,Sunday,0.0,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,55
400416,2019-09-30,22210000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.6,22.6,87.0,30,0,Monday,1.0,0.0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3,55
400588,2019-09-30,22250000,시내,143,양지(추모)공원,33.43865,126.57652,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,제주특별자치도 제주시 영평동 2255-2,제주시,제주시,영평동,516로,제주,23.6,22.6,77.0,30,0,Monday,1.0,0.0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3,55
